book,word,translation,image,sound1,sound2,sound3,image_text,unit
2681,5,acquisition,"sotib olingan buyum, olingan narsa",acquisition.jpg,acquisition.mp3,acquisition_meaning.mp3,acquisition_example.mp3,"kay seas
acquisition [akwazifen} n.
An acquisition is something that a person buys or gets in some way.
— Marty was happy with his new acquisition: a very fast bicycle.
",15
2682,5,adequate,talabga javob beradigan,adequate.jpg,adequate_1392933884419.mp3,adequate_meaning.mp3,adequate_example.mp3,"adequate ladikwit] adj.
When something is adequate, it is good enough for something else.
~ Without adequate notice of the road block, they will have to turn araund.

 
",15
2683,5,cardboard,karton,cardboard.jpg,cardboard.mp3,cardboard_meaning.mp3,cardboard_example.mp3," 

cardboard [ké:rdbsird] on.
Cardboard is a material made out of stiff paper. it is often used to make boxes.
— We packed our things into cardboard boxes and moved to our new home.
",15
2684,5,dilemma,"dilemma, ikkilanish, qiyin ahvon",dilemma.jpg,dilemma.mp3,dilemma_meaning.mp3,dilemma_example.mp3,"dilemma {diigma! n.
A dilemma is a difficult situation in which a choice has to be made.
— Choosing either the tastier or healthier drink proved to be quite a dilemma.

 
",15
2685,5,elaborate,mufassal,elaborate.jpg,elaborate.mp3,elaborate_meaning.mp3,elaborate_example.mp3,"elaborate [ilasborit} adj

When something is elaborate, it contains a lot of details.
— She gave the teacher an elaborate explanation of her project.
",15
2686,5,facilitate,osonlashtirmoq,facilitate.jpg,facilitate.mp3,facilitate_meaning.mp3,facilitate_example.mp3,"% facilitate [fesitetei v.
To facilitate something is to make it easier.
— To facilitate the meeting, Melissa used a simple computer program.
",15
2687,5,fleet,flot,fleet.jpg,fleet.mp3,fleet_meaning.mp3,fleet_example.mp3,"fleet [fi:tl a.

A fleet is a group of ships.
— The fleet of ships spent a few days at the dock.

 
",15
2688,5,grid,"koordinatalar, katakcha",grid.jpg,grid.mp3,grid_meaning.mp3,grid_example.mp3,"grid [grid} n.
A grid is a pattern of squares with numbers and letters to find places on a map.
-» We located our town using the grid.

 
",15
2689,5,import,import qilmoq,import.jpg,import_1392933884419.mp3,import_meaning.mp3,import_example.mp3,"import [impa:rl v.
To import means to bring in a product from another country.
— Foods that have been imported are usually more expensive.
",15
2690,5,infer,xulosa qilmoq,infer.jpg,infer.mp3,infer_meaning.mp3,infer_example.mp3,"infer [inter] v.
To infer something is to decide it is true based on other information one has.
— By the position of the sun in the sky, she inferred that it was noon.
",15
2691,5,inflate,havo bilan shishirmoq,inflate.jpg,inflate.mp3,inflate_meaning.mp3,inflate_example.mp3,"inflate [inneit) v,
To inflate something means to fill it up with air,
— | helped him inflate the balleons,
",15
2692,5,innate,tugʻma,innate.jpg,innate.mp3,innate_meaning.mp3,innate_example.mp3," 

? innate fine aaj.
. When something is innate, it is something that one is born with, itis not learned.
a
~~

po — He had the innate desire to please his teachers.
",15
2693,5,marble,marmar,marble.jpg,marble.mp3,marble_meaning.mp3,marble_example.mp3,"© marble ima:rbell n.
Marble is a type of rock that feels cold and is smooth when cut.
— The large house had floors made of marble.

 
",15
2694,5,mast,"ustun, machta",mast.jpg,mast.mp3,mast_meaning.mp3,mast_example.mp3,"~ mast mest] a.

A mast is a long pole on a ship that holds the sail.
— The mast heid both sails of the ship upright.

 
",15
2695,5,nausea,koʻngil aynish,nausea.jpg,nausea.mp3,nausea_meaning.mp3,nausea_example.mp3,"nausea [nd:zia] x.
Nausea is the feeling of being sick to your stomach,
~» The doctor said the medicine would help get rid of her nausea.
",15
2696,5,naval,harbiy dengiz,naval.jpg,naval.mp3,naval_meaning.mp3,naval_example.mp3,"naval [néivell adj.
When something is naval, it relates to a country’s navy or military ships.
— The country sent all of its naval forces to protect them.

 
",15
2697,5,pouch,xalta,pouch.jpg,pouch.mp3,pouch_meaning.mp3,pouch_example.mp3,"© pouch fpautfl a.
A pouch is a small, flexible bag that is usually made of cloth.
— | keep my money in a small pouch.
",15
2698,5,saturated,"shalabbo, xoʻl",saturated.jpg,saturated.mp3,saturated_meaning.mp3,saturated_example.mp3,"saturated {sceyoréitic? aaj.
’ If something is saturated, it is completely wet.
| ft — Leigh’s hair became saturated in the rain storm.
",15
2699,5,update,zamonaviylashtirish,update.jpg,update.mp3,update_meaning.mp3,update_example.mp3,"update [npueill v.
To update something means to make it more modern.
— We need to update the programs on our computers.

 
",15
2700,5,addict,"ishqiboz, shinavanda",addict.jpg,addict.mp3,addict_meaning.mp3,addict_example.mp3,"addict fzedixt! n.

An addict is a person who cannot stop doing or having something.
— She was a coffee addict. She had more than three cups each day.

 
",16
2701,5,archeological,arxeologik,archeological.jpg,archeological.mp3,archeological_meaning.mp3,archeological_example.mp3,"archeological [o:rkisladgikell aaj.
When something is archeological, it relates to archeology.
— They found archeological evidence that proved an ancient species of man.

 
",16
2702,5,archeology,arxeologiya,archeology.jpg,archeology.mp3,archeology_meaning.mp3,archeology_example.mp3,"archeology [a:rkialadsi n.

Archeology is the study of ancient people through their artifacts.
— He studied archeology to learn more about ancient Egyptian culture.
",16
2703,5,brainstorm,"fikr yuritmoq, fikrlashmoq",brainstorm.jpg,brainstorm.mp3,brainstorm_meaning.mp3,brainstorm_example.mp3,"brainstorm fbrainsts:rm] v.
To brainstorm is to have a lot of ideas about a certain topic.
— The students met after school to brainstorm ideas for their assignment.
",16
2704,5,budget,"xarajat, byudjet",budget.jpg,budget_1392933884419.mp3,budget_meaning.mp3,budget_example.mp3,"budget [badzitl a.
A budget is the amount of money available to spend on something.
— His budget for food was very tight.
",16
2705,5,chaotic,"tartibsiz, chalkash",chaotic.jpg,chaotic.mp3,chaotic_meaning.mp3,chaotic_example.mp3,"chaotic [keistid aaj
When something is chaotic, it is crazy, confused, and hectic.
— The first day of school can be chaotic for a new student.
",16
2706,5,cite,misol keltirmoq,cite.jpg,cite.mp3,cite_meaning.mp3,cite_example.mp3,"cite [said v.
To cite something is to mention it as an example or as proof of something.
— She cited six reasons that the school needed to build new classrooms.
",16
2707,5,correspond,"mos kelmoq, muofiq kelmoq",correspond.jpg,correspond.mp3,correspond_meaning.mp3,correspond_example.mp3,"id

correspond {ko:raspandl v.
To correspond is to match or to be similar to something.
— The boy’s story didn’t correspond with his mother’s version.
",16
2708,5,courtyard,hovli,courtyard.jpg,courtyard.mp3,courtyard_meaning.mp3,courtyard_example.mp3,"courtyard [katja].
A courtyard is an outdoor area that is surrounded by the walls of a building.
— During the summer, the courtyard is a nice place to have lunch.

 
",16
2709,5,estate,hudud,estate.jpg,estate_1392933884419.mp3,estate_meaning.mp3,estate_example.mp3,"— © estate [istéit] on.
An estate is a large area of land owned by a family or organization.
é — He lived on his father’s estate in the country.
(eran
",16
2710,5,fraud,"firibgarlik, tovlamachlik",fraud.jpg,fraud.mp3,fraud_meaning.mp3,fraud_example.mp3,"fraud [fro:d) 9,
: Fraud is the crime of gaining money by lying or by tricking people.
| — Experts say that credit card fraud increases around the holidays.
",16
2711,5,hydrogen,vodorod,hydrogen.jpg,hydrogen.mp3,hydrogen_meaning.mp3,hydrogen_example.mp3,"hydrogen [haidradgen] on.

Hydrogen is a gas that has no taste, color, or smell.
— Balloons filled with hydrogen can easily float away if you aren’t careful.
",16
2712,5,integrity,rostgoʻylik,integrity.jpg,integrity.mp3,integrity_meaning.mp3,integrity_example.mp3,"integrity lintégrat} ».
Integrity is honesty and good morals.
— The principal had a lot of integrity.
",16
2713,5,knit,toʻqimoq,knit.jpg,knit.mp3,knit_meaning.mp3,knit_example.mp3,"knit [nitl v.
To knit is to make fabric by connecting strings together.
— My grandmother knitted me a sweater,

 
",16
2714,5,outlook,"munosabat, qarash",outlook.jpg,outlook.mp3,outlook_meaning.mp3,outlook_example.mp3,"outlook [autiak] n.
An outlook is a person’s opinion or way of thinking about something.
~ He changed his outlook about rats after he read a book about them.

a

   
",16
2715,5,parachute,parashut,parachute.jpg,parachute.mp3,parachute_meaning.mp3,parachute_example.mp3,"parachute [profit ».
A parachute is a device that helps people and things fall to the ground safely.
— They used parachutes dropped from airplanes to send supplies to the civilians.

 
",16
2716,5,prehistoric,"tarixdan ilgari, tarixgacha",prehistoric.jpg,prehistoric.mp3,prehistoric_meaning.mp3,prehistoric_example.mp3,"prehistoric [pri:nists:rid adj.
When something is prehistoric, it is from a time when there was no written history.
— The scientists found prehistoric pots used by the peaple in the area.

 
",16
2717,5,proponent,tarfdor,proponent.jpg,proponent.mp3,proponent_meaning.mp3,proponent_example.mp3,"proponent [prapéunent] n.

A proponent is a person who supports an idea or a plan.
~ He was a proponent of using environmentally friendly products.

 
",16
2718,5,refine,takomillashtirmoq,refine.jpg,refine.mp3,refine_meaning.mp3,refine_example.mp3,"refine [rifain! v.
To refine something is to make it better by making changes.
+ The principal refined his method of controlling students over the years.
",16
2719,5,restrict,cheklamoq,restrict.jpg,restrict_1392933884419.mp3,restrict_meaning.mp3,restrict_example.mp3,"restrict [ristrikt) v.
To restrict is to limit something and prevent it from getting bigger.
— The club restricted the amount of members.

 
",16
2720,5,attorney,"advokat, huquqshunos",attorney.jpg,attorney_1392933884419.mp3,attorney_meaning.mp3,attorney_example.mp3,"attorney [sterni) n.
An attorney is one who gives others advice about the law.
— The attorney appeared in front of the judge for me.
",17
2721,5,chronic,"surunkali, xronik",chronic.jpg,chronic.mp3,chronic_meaning.mp3,chronic_example.mp3,"chronic (kranik] adj.
When something is chronic, it happens over and over again over time.
— He had chronic pain in his chest and needed to see a doctor.

 
",17
2722,5,discipline,tartib intizom,discipline.jpg,discipline_1392933884419.mp3,discipline_meaning.mp3,discipline_example.mp3,"© discipline [disepin) 1.
Discipline is training that helps people follow the rules.
— One of the teacher’s jobs is to teach her students discipline.

 
",17
2723,5,donor,"donor, hadiya beruvchi",donor.jpg,donor.mp3,donor_meaning.mp3,donor_example.mp3,"donor {dounsr] a.
A donor is somebody who gives something to an organization.
— He was proud to be a blood donor.

 
",17
2724,5,fellow,"oʻrtoq, birodar",fellow.jpg,fellow_1392933884419.mp3,fellow_meaning.mp3,fellow_example.mp3,"fellow [féloul n.
A fellow is someone who shares a job or quality with someone else.
— All of my fellow patients at the hospital have also complained about the food.

 
",17
2725,5,gossip,"gʻiybat, igʻvo",gossip.jpg,gossip.mp3,gossip_meaning.mp3,gossip_example.mp3,"gossip [gosipl n.
Gossip is information that might be untrue but is still discussed anyway.
— The friends exchanged gossip about the people they knew in school.
",17
2726,5,graduate,"bitirmoq, tamomlamoq",graduate.jpg,graduate_1392933884419.mp3,graduate_meaning.mp3,graduate_example.mp3,"graduate [greedzueitl v.
To graduate from a school means to complete and pass all courses of study there.
— At the end of the spring, my friends and | will graduate from high school.
",17
2727,5,graffiti,devoriy yozuv/rasm,graffiti.jpg,graffiti.mp3,graffiti_meaning.mp3,graffiti_example.mp3,"graffiti (grafi:ti:) n.
Graffiti is words or drawings in public places.
— The wall was covered with colorful graffiti.

 
",17
2728,5,guardian,"pospon, qoʻriqchi",guardian.jpg,guardian.mp3,guardian_meaning.mp3,guardian_example.mp3,"guardian ([ga:rdian} 1.
A guardian is someone who protects somebody or something.
— The librarians are the guardians of the books.

 
",17
2729,5,implicate,"jalb qilmoq, aralashtirmoq",implicate.jpg,implicate.mp3,implicate_meaning.mp3,implicate_example.mp3,"implicate limplokeit] v.
To implicate someone is to show that they have done a crime or something bad.
— The man was implicated in the theft at the store.
",17
2730,5,kin,"oila aʼzolar, urugʻ-aymoqlar",kin.jpg,kin.mp3,kin_meaning.mp3,kin_example.mp3,"kin {kin}
Kin isa ane family and relatives.
— His kin were all farmers.

 
",17
2731,5,referee,hakam,referee.jpg,referee.mp3,referee_meaning.mp3,referee_example.mp3,"referee [réfari:] n.
Areferee is a person who makes sure that the rules are followed in sports.
— The soccer player didn’t agree with the referee.

 
",17
2732,5,sever,"kesmoq, qirqmoq",sever.jpg,sever.mp3,sever_meaning.mp3,sever_example.mp3,"sever [sever] v.
To sever something is to cut through it completely.
— He severed the string using scissors.
",17
2733,5,shaft,"dasta, sop, tutqich",shaft.jpg,shaft.mp3,shaft_meaning.mp3,shaft_example.mp3,"© shaft [etl .
A shaft is a handle of a tool or weapon.
~ The golf club had a long wooden shaft that he held in his hands.

 
",17
2734,5,stab,"sanchmoq, suqmoq",stab.jpg,stab.mp3,stab_meaning.mp3,stab_example.mp3,"stab [stb] v.
To stab means to cut someone or something with a sharp object like a knife.
— He stabbed the fork into the potato and passed it to his daughter.
",17
2735,5,stimulus,"stimul, turtki",stimulus.jpg,stimulus.mp3,stimulus_meaning.mp3,stimulus_example.mp3,"stimulus [stimjoies] a.
A stimulus is something that causes growth or activity.
— Having a lot of money is a stimulus for people to buy more things.

 
",17
2736,5,suspicion,"shubha, gumon",suspicion.jpg,suspicion_1392933884419.mp3,suspicion_meaning.mp3,suspicion_example.mp3,"suspicion [sospifen} n.
A suspicion is a feeling that something is possible or true in a crime.
— The police had a suspicion that the driver had stolen the purse.

 
",17
2737,5,terminate,"yakunlamoq, toʻxtatmoq",terminate.jpg,terminate.mp3,terminate_meaning.mp3,terminate_example.mp3,"© terminate (ta:rmanait) v.
To terminate something means to stop or end it.
-» The trip was terminated after the car broke down.

oe
",17
2738,5,theme,mavzu,theme.jpg,theme_1392933884419.mp3,theme_meaning.mp3,theme_example.mp3,"theme [ei:m) a.
Atheme is the main subject of a book, movie, or painting.
— The students discussed the book’s theme in class,

 
",17
2739,5,tuition,taʼlim narxi,tuition.jpg,tuition.mp3,tuition_meaning.mp3,tuition_example.mp3,"tuition [iju:ijen) a.
Tuition is the amount of money paid to go to a school.
— University tuitions have increased by fifty percent in the last five years.
",17
2740,5,aggressive,tajovuzkor,aggressive.jpg,aggressive_1392933884419.mp3,aggressive_meaning.mp3,aggressive_example.mp3,"aggressive [agrésiv] adj.
If someone is aggressive, then they constantly want to fight.
— Nobody liked to play games with him because he was always too aggressive.

 
",18
2741,5,amnesty,amnistiya,amnesty.jpg,amnesty.mp3,amnesty_meaning.mp3,amnesty_example.mp3,"amnesty [zmnesti] n.

Amnesty is a pardon given to prisoners of war.
— She was denied amnesty for her involvement in the war.
",18
2742,5,arena,arena,arena.jpg,arena.mp3,arena_meaning.mp3,arena_example.mp3,"arena [ari:na] a.

An arena Is a building where people can watch sports and concerts.
— The new arena was all set to hold the championship match.

 
",18
2743,5,auditorium,auditoriya,auditorium.jpg,auditorium.mp3,auditorium_meaning.mp3,auditorium_example.mp3,"auditorium [d:ditd:rem! on,
An auditorium is a large building used for public events.
— People have gathered at the school auditorium to watch the play.
",18
2744,5,captive,mahbus,captive.jpg,captive.mp3,captive_meaning.mp3,captive_example.mp3,"ji © captive [kzptiv] o.
1 A captive is a prisoner.
— The guards told the captive that there was no way he could escape the prison.
",18
2745,5,combat,"jang, olishuv",combat.jpg,combat.mp3,combat_meaning.mp3,combat_example.mp3,"combat [kambzt] a.

Combat is fighting between two people or groups.
— The two warriors were locked in combat.
",18
2746,5,commonplace,"oddiy, odmi",commonplace.jpg,commonplace.mp3,commonplace_meaning.mp3,commonplace_example.mp3,"commonplace [kamanpleis] adj.
IF something is commonplace, then it is ordinary.
— There is nothing commonplace about the way Morris dresses.
",18
2747,5,compound,atrofi oʻralgan hudud,compound.jpg,compound.mp3,compound_meaning.mp3,compound_example.mp3,"compound [kampaundl a.
A compound is an enclosed area such as a prison or factory.
— The workers waited outside the compound for the gates to the factory to open.

 
",18
2748,5,corps,"korpus, boʻlinma",corps.jpg,corps.mp3,corps_meaning.mp3,corps_example.mp3,"© COrps [kovl a.
Acorps is a division of a military force.
— The army had a corps of archers who trained apart from the regular soldiers.

 
",18
2749,5,distract,fikrini boʻlmoq,distract.jpg,distract.mp3,distract_meaning.mp3,distract_example.mp3,"distract [distrekt) v.
To distract someone means to stop them from concentrating on something.
— The phone call distracted him so much that he forgot all about his homework.

 
",18
2750,5,dumb,soqov,dumb.jpg,dumb.mp3,dumb_meaning.mp3,dumb_example.mp3,"dumb [dam aaj.
If someone is dumb, they are unable to speak.
— She did not share the secret. She remained silent as if she were dumb.

 
",18
2751,5,foe,"dushman, gʻanim",foe.jpg,foe.mp3,foe_meaning.mp3,foe_example.mp3,"foe {foul n.

A foe is an enemy or opponent.
— Itwas hard fo believe that anyone could be his foe.

 
",18
2752,5,hack,yormoq,hack.jpg,hack.mp3,hack_meaning.mp3,hack_example.mp3,"hack [heekl v.
To hack something means to cut it into uneven pieces.
— My uncle used the ax to hack the tree into many logs.

 
",18
2753,5,meditate,chuqur oʻylamoq,meditate.jpg,meditate.mp3,meditate_meaning.mp3,meditate_example.mp3,"Meditate [medeteit} v.

To meditate means to focus or think deeply in silence.
— She liked to meditate for several hours of each day.

 
",18
2754,5,nick,xiyol kesmoq,nick.jpg,nick.mp3,nick_meaning.mp3,nick_example.mp3,"1s 5. nick [nik] v.

CD To nick someone means to cut them slightly with a sharp object.
Se — While cutting the carrots, the cook nicked his finger with the edge of his knife.

 
",18
2755,5,provoke,"gʻashiga yetmoq, qonini qaynatmoq",provoke.jpg,provoke.mp3,provoke_meaning.mp3,provoke_example.mp3,"provoke [provouk] v.

Te provoke someone means to annoy them on purpose to cause violence.
— The older boy provoked Paul by calling him mean names.

 
",18
2756,5,realm,"soha, sfera",realm.jpg,realm.mp3,realm_meaning.mp3,realm_example.mp3,"realm [relm] pn.
Arealm is any area of activity or interest.
— He was not very active in the realm of business.

 
",18
2757,5,reign,hukmronlik davri,reign.jpg,reign.mp3,reign_meaning.mp3,reign_example.mp3,"© reign [rein] n.
A reign is the period of time in which a ruler rules.
— The emperor’s reign lasted for only two years.
",18
2758,5,rust,zang,rust.jpg,rust.mp3,rust_meaning.mp3,rust_example.mp3,"| rust [rstl n.
Rust is a red and brown coating on iron objects caused by water and air.

| — The old metal gate would not swing because the hinges were covered in rust.
",18
2759,5,sacred,"ilohiy, muqaddas",sacred.jpg,sacred.mp3,sacred_meaning.mp3,sacred_example.mp3,"sacred [séikrid] adj.
If something is sacred, then itis worshipped and respected.
— One religion in india will not harm cows because it believes that they are sacred,
",18
2760,5,accordingly,shunga muvofiq ravishda,accordingly.jpg,accordingly.mp3,accordingly_meaning.mp3,accordingly_example.mp3,"accordingly [eké:rdinlil adv.
If someone acts accordingly, they act in a way that is suitable.
— He feels like he did a good job, and his boss should pay him accordingly.

 
",19
2761,5,anchor,langar,anchor.jpg,anchor.mp3,anchor_meaning.mp3,anchor_example.mp3,"anchor {[eenkerl n.
An anchor is a heavy object dropped from a boat to make it stay in one place.
— When the ship reached its destination, the crew dropped the anchor.
",19
2762,5,buoy,"baken, suzuvchi",buoy.jpg,buoy.mp3,buoy_meaning.mp3,buoy_example.mp3,"buoy [bu:it v.
A buoy is a floating sign that warns boats of dangerous areas.
— Don’t steer the boat near those buoys. There are rocks underneath the water.

 
",19
2763,5,catastrophe,"fojia, falokat",catastrophe.jpg,catastrophe.mp3,catastrophe_meaning.mp3,catastrophe_example.mp3,"catastrophe [katestrafil n.

A catastrophe is an unexpected event that causes great suffering or damage.
— Itwas a catastrophe for my family when my dad lost his job.

 
",19
2764,5,context,kontekst,context.jpg,context_1392933884419.mp3,context_meaning.mp3,context_example.mp3,"context [kanteks!] 1.
Context is the situations that form the background of an event.
— They studied the context of the battle before giving their presentation.
",19
2765,5,designate,"belgilamoq, deb tayinlamoq",designate.jpg,designate.mp3,designate_meaning.mp3,designate_example.mp3,"© designate [dézignéill v.
To designate someone or something means to give them a particular description,
— The famous lighthouse was designated a historical monument.
",19
2766,5,distort,notoʻgʻri talqin qilmoq,distort.jpg,distort.mp3,distort_meaning.mp3,distort_example.mp3,"distort {sista:r} v.
To distort something means to lie about it.
— His lawyer distorted the facts so that he would be set free.

 
",19
2767,5,dock,dok (kemalar tuzatiladigan ustaxona),dock.jpg,dock.mp3,dock_meaning.mp3,dock_example.mp3,"dock [dail x.
A dock is an enclosed area where ships go to be loaded, unloaded, and repaired.
— The huge ship pulled into the dock, and the crew unloaded the cargo.

 
",19
2768,5,fore,old taraf,fore.jpg,fore.mp3,fore_meaning.mp3,fore_example.mp3,"fore [fol n.
The fore of something is the front part of it.
— The teacher's desk is at the fore of the classroom.

 
",19
2769,5,frequent,"tez-tez, takror",frequent.jpg,frequent_1392933884419.mp3,frequent_meaning.mp3,frequent_example.mp3,"frequent [fri:kwontl aaj.
IF something is frequent, then it happens or is done often,
— While Dad was sick, the doctor made frequent visits to his house.

 
",19
2770,5,genuine,asl nusxadagi,genuine.jpg,genuine_1392933884419.mp3,genuine_meaning.mp3,genuine_example.mp3,"a

genuine [dsenjuin) adj.
When something is genuine, it is true or real.
~» After the painting was determined to be genuine, it sold for a million dollars.
",19
2771,5,grease,solidol,grease.jpg,grease.mp3,grease_meaning.mp3,grease_example.mp3,"grease [gri:s] x.
Grease is an oily substance put on moving parts, So they work smoothly.
— When } was done working on the car, { had grease all over my hands.
",19
2772,5,intricate,"aji-buji, chalkash",intricate.jpg,intricate.mp3,intricate_meaning.mp3,intricate_example.mp3,"© Intricate [intrakit] aj.
When something is intricate, it has many small parts or details.
— The intricate painting on the quilt was very lovely.
",19
2773,5,offset,"oʻrnini toʻldirmoq, oʻrnini qoplamoq",offset.jpg,offset.mp3,offset_meaning.mp3,offset_example.mp3,"offset [ised v.
To offset means to use one thing to cancel out the effect of another thing.
— increased wages are offset by higher prices for goods.

 
",19
2774,5,overlap,qisman topmoq/toʻsmoq,overlap.jpg,overlap.mp3,overlap_meaning.mp3,overlap_example.mp3,"© overlap [ouvariepl v.
To overlap something means to cover a piece of it.
— The gift on top overlaps the other gift on the bottom.
",19
2775,5,precipitate,tezlashtirmoq,precipitate.jpg,precipitate.mp3,precipitate_meaning.mp3,precipitate_example.mp3,"precipitate [prisipatait] v.
To precipitate an event means to cause it to happen sooner than normal.
— The violent attack precipitated an all-out war.

 
",19
2776,5,secondhand,"ishlatilgan, ikkinchi qoʻl...",secondhand.jpg,secondhand.mp3,secondhand_meaning.mp3,secondhand_example.mp3,"| © secondhand [sékendheend] aaj.
When something is secondhand, it has been owned by someone else.
— Her secondhand jeans were a bit faded in the front.
",19
2777,5,slot,"teshikcha, tirqish",slot.jpg,slot.mp3,slot_meaning.mp3,slot_example.mp3,"slot [stall n.
Aslot is a narrow opening in a machine or container.
— To operate the machine, put your coins into the slot.
",19
2778,5,submerge,"suvga botirmoq, suv ichiga tiqmoq",submerge.jpg,submerge.mp3,submerge_meaning.mp3,submerge_example.mp3,"submerge [sebma:rdgl v.
To submerge something means to put it below the surface of a liquid.
-—» The whale submerged its huge bedy into the ocean.
",19
2779,5,tactic,"puxta reja, taktika",tactic.jpg,tactic.mp3,tactic_meaning.mp3,tactic_example.mp3,"tactic [taktik] ».
Atactic is a careful plan to achieve something.
— Sam thought of a good tactic in order to attract more business.

 
",19
2780,5,aggregate,"bir butun, agregat",aggregate.jpg,aggregate.mp3,aggregate_meaning.mp3,aggregate_example.mp3,"aggregate [deyragitl adj.
When a number is aggregate, it is made up of smaller amounts added together.
— The company totaled its aggregate sales for the entire year.
",20
2781,5,antibiotic,antibiotik,antibiotic.jpg,antibiotic.mp3,antibiotic_meaning.mp3,antibiotic_example.mp3,". antibiotic {antibaiatik) n.
An antibiotic is a medical drug used to kill bacteria and treat infections.
— The doctor gave me a shot of an antibiatic when | got the flu.
",20
2782,5,circuit,elektr zanjiri,circuit.jpg,circuit.mp3,circuit_meaning.mp3,circuit_example.mp3,"circuit [sé:rkit} n.
A circuit is a piece of an electronic device that allows electricity to flow.
~» Be very careful not to shock yourself when fixing an electrical circuit.

 
",20
2783,5,complement,"yaxshilamoq, yanada goʻzal qilmoq",complement.jpg,complement.mp3,complement_meaning.mp3,complement_example.mp3,"complement [kamplament! v.
To complement something or someone is to make them better.
—~ The wool scarf complemented her lovely eyes.
",20
2784,5,compress,"siqmoq, bosmoq",compress.jpg,compress.mp3,compress_meaning.mp3,compress_example.mp3,"compress [kemprés] v.
To compress something means to press or squeeze it so that it takes up less space.
— { compressed my clothes to fit into a single suitcase.
",20
2785,5,database,maʼlumotlar bazasi,database.jpg,database.mp3,database_meaning.mp3,database_example.mp3,"database [déitabais] n.
A database is a collection of data that is stored in a computer.

— The company has a database of all the names and accounts of their customers.
;
",20
2786,5,equivalent,ekvivalent,equivalent.jpg,equivalent_1392933884419.mp3,equivalent_meaning.mp3,equivalent_example.mp3,"equivalent [ikwivelantl a.
An equivatent is an amount or value that is the same as another amount or value.
— | worked the equivalent of sixty hours this week.

 
",20
2787,5,immune,"immunitetli, taʼsirlanmaydigan",immune.jpg,immune.mp3,immune_meaning.mp3,immune_example.mp3,"immune [imji:n] ag.
When someone is immune to a disease, they cannot be affected by it.
= Children usually get shots to make them immune to certain diseases.
",20
2788,5,input,maʼlumot,input.jpg,input.mp3,input_meaning.mp3,input_example.mp3,"input [inpit] n,
Input is information that is put into a computer.
— Type the input into the computer program.

 
",20
2789,5,intimate,"yaqin, sirdosh",intimate.jpg,intimate.mp3,intimate_meaning.mp3,intimate_example.mp3,"intimate [intemit] aaj.
When a relationship is intimate, the two things are very closely connected.
— fonly fell my secrets to my most intimate friends.

 
",20
2790,5,magnet,magnit,magnet.jpg,magnet.mp3,magnet_meaning.mp3,magnet_example.mp3,"magnet [meegnitl n.
A magnet is a piece of iron or other material which attracts iron toward it.
— {| used a magnet to pick up the nails that were scattered on the floor.
",20
2791,5,metabolism,metabolizm,metabolism.jpg,metabolism.mp3,metabolism_meaning.mp3,metabolism_example.mp3,"metabolism [metébalizem] n.

A person’s metabolism is the way chemical processes in their body use energy.
— ff you exercise every day, your metabolism speeds up.

 
",20
2792,5,microchip,mikrochip,microchip.jpg,microchip.mp3,microchip_meaning.mp3,microchip_example.mp3,"microchip [maikroutfip} 9.
Amicrochip is a small device inside a computer that holds information.
— | can put more data on my computer if | buy a more powerful microchip.

 
",20
2793,5,phase,bosqich,phase.jpg,phase_1392933884419.mp3,phase_meaning.mp3,phase_example.mp3,"phase lfeizl n.
A phase is a stage in a process or the gradual development of something.
— The first phase in the recycling project involves finding valunteers to help out.

 
",20
2794,5,pinch,chimchilab olmoq,pinch.jpg,pinch.mp3,pinch_meaning.mp3,pinch_example.mp3,"pinch [pinii v.
To pinch means to take a piece of skin between one’s Fingers and squeeze.
— | pinched my nose, so { couldn’t smell the odor from the garbage.
",20
2795,5,prevalent,keng tarqalgan,prevalent.jpg,prevalent.mp3,prevalent_meaning.mp3,prevalent_example.mp3,"~ prevalent iprévelent] aaj.
When something is prevalent, it is common,
— Growing a beard is more prevalent behavior in men than women,

 
",20
2796,5,quantum,kvant,quantum.jpg,quantum.mp3,quantum_meaning.mp3,quantum_example.mp3,"quantum [kwanteml adj.
When something is quantum, it relates to the behavior of atomic particles.
— The physics student studied quantum mechanics.

 
",20
2797,5,ratio,nisbat,ratio.jpg,ratio.mp3,ratio_meaning.mp3,ratio_example.mp3,"tatio [réioul n.
A ratio is a relationship between two things expressed in numbers or amounts.
— The boy to girl ratio is one to three.

 
",20
2798,5,spiral,"burama, spiral",spiral.jpg,spiral.mp3,spiral_meaning.mp3,spiral_example.mp3,"spiral [spaiaral} n.
Aspiralis a shape which winds round and round ina larger and larger circle.
— Astrand of DNA looks like two interlocking spirals.

 
",20
2799,5,viral,virusli...,viral.jpg,viral.mp3,viral_meaning.mp3,viral_example.mp3,"viral [vaiarell ad.
When something is viral, it is a disease or infection that is caused by a virus.
— The girl was in bed for a week when she had a viral infection.

 
",20
2800,5,astounded,hayratda qolgan,astounded.jpg,astounded.mp3,astounded_meaning.mp3,astounded_example.mp3,"astounded fastaundid) adj.
If you are astounded, you are very surprised.
— | was astounded that Monica won the art competition.

 
",21
2801,5,attribute,"fazilat, xususiyat",attribute.jpg,attribute.mp3,attribute_meaning.mp3,attribute_example.mp3,"© attribute [etribju:d a.
An attribute is a characteristic of a person or thing.
— He isn’t very clever, but he does have some other positive attributes.
",21
